 % Simulated Fireball:IT20000000
 %    
 % TS (gradi): 217.6840167 
 %    
 % Time (s) 				 RA (°) 			 Dec (°)		 Azimut (°) 		 Altezza (°) 
 2457904.381463746100 		 222.881957369 		 3.964159799 		 172.140119990 		 48.630703320 
 2457904.381464427300 		 223.029196486 		 4.179488642 		 171.886429342 		 48.830543035 
 2457904.381465249700 		 223.179520407 		 4.399146718 		 171.625480804 		 49.033846379 
 2457904.381466006400 		 223.333489047 		 4.623932948 		 171.356155023 		 49.241308351 
 2457904.381466861800 		 223.490992320 		 4.853665238 		 171.078483017 		 49.452711937 
 2457904.381467523500 		 223.651903618 		 5.088136684 		 170.792525854 		 49.667817114 
 2457904.381468466000 		 223.816828684 		 5.328205232 		 170.497028926 		 49.887356146 
 2457904.381469090000 		 223.985656509 		 5.573681836 		 170.191995770 		 50.111095673 
 2457904.381469928700 		 224.158258044 		 5.824350264 		 169.877462826 		 50.338777031 
 2457904.381470704000 		 224.335290252 		 6.081132829 		 169.552016661 		 50.571169822 
 2457904.381471416000 		 224.516641755 		 6.343832644 		 169.215624719 		 50.808020577 
 2457904.381472240700 		 224.702181438 		 6.612222940 		 168.868290521 		 51.049047841 
 2457904.381473032300 		 224.892623621 		 6.887296028 		 168.508413245 		 51.295057433 
 2457904.381473861600 		 225.087857236 		 7.168845919 		 168.135913359 		 51.545770683 
 2457904.381474607600 		 225.287749556 		 7.456633650 		 167.750750971 		 51.800877771 
 2457904.381475216700 		 225.493079253 		 7.751727364 		 167.351103218 		 52.061217836 
 2457904.381476034900 		 225.703736359 		 8.053910158 		 166.936829968 		 52.326480092 
 2457904.381476960600 		 225.919587081 		 8.362928608 		 166.507834779 		 52.596318829 
 2457904.381477548700 		 226.141482397 		 8.679932532 		 166.062030788 		 52.871601034 
 2457904.381478335200 		 226.369314357 		 9.004691545 		 165.599200433 		 53.151974390 
 2457904.381479278700 		 226.602948715 		 9.336934621 		 165.119174601 		 53.437047111 
 2457904.381479951600 		 226.843317792 		 9.677898868 		 164.619551850 		 53.727704872 
 2457904.381480605300 		 227.090316678 		 10.027336760 		 164.100016889 		 54.023541016 
 2457904.381481580000 		 227.343811336 		 10.384955345 		 163.560308746 		 54.324103887 
 2457904.381482298500 		 227.604825660 		 10.752084002 		 162.997651082 		 54.630283512 
 2457904.381482911800 		 227.873258869 		 11.128452932 		 162.411607343 		 54.941601498 
 2457904.381483790000 		 228.148977799 		 11.513741297 		 161.801803043 		 55.257527693 
 2457904.381484626800 		 228.433109437 		 11.909374566 		 161.165016444 		 55.578934987 
 2457904.381485316000 		 228.725558224 		 12.315053510 		 160.500664363 		 55.905249775 
 2457904.381486041000 		 229.026192435 		 12.730421271 		 159.808236753 		 56.235838439 
 2457904.381486918300 		 229.336255041 		 13.157001324 		 159.083987058 		 56.571525573 
 2457904.381487540900 		 229.655656673 		 13.594455162 		 158.327162059 		 56.911611021 
 2457904.381488314800 		 229.984267369 		 14.042378907 		 157.537098789 		 57.255324643 
 2457904.381489150200 		 230.323460358 		 14.502393089 		 156.709442418 		 57.603398920 
 2457904.381489967000 		 230.673152587 		 14.974105879 		 155.843258021 		 57.954965550 
 2457904.381490789400 		 231.033211915 		 15.457046675 		 154.937737342 		 58.309071456 
 2457904.381491561900 		 231.405151296 		 15.952920003 		 153.987858074 		 58.666291843 
 2457904.381492330200 		 231.788887119 		 16.461254205 		 152.992537327 		 59.025532605 
 2457904.381492941200 		 232.184281643 		 16.981490300 		 151.950865062 		 59.385604229 
 2457904.381493732300 		 232.593003694 		 17.515406614 		 150.857114247 		 59.746849124 
 2457904.381494485800 		 233.014967681 		 18.062429452 		 149.710132355 		 60.107887721 
 2457904.381495269900 		 233.450025113 		 18.621884765 		 148.509026432 		 60.467233442 
 2457904.381496043400 		 233.900010383 		 19.195599174 		 147.247426015 		 60.824898935 
 2457904.381496830800 		 234.364818090 		 19.782851385 		 145.924340813 		 61.179145516 
 2457904.381497675100 		 234.844265134 		 20.382801039 		 144.539196801 		 61.528120809 
 2457904.381498415000 		 235.340349254 		 20.997277966 		 143.085232168 		 61.871401272 
 2457904.381499148400 		 235.852929063 		 21.625371965 		 141.562032063 		 62.206839976 
 2457904.381499937700 		 236.381770059 		 22.266037873 		 139.969829199 		 62.532188882 
 2457904.381500836500 		 236.929035214 		 22.921067320 		 138.301950610 		 62.846511190 
 2457904.381501598700 		 237.494518701 		 23.589310735 		 136.559254396 		 63.147249584 
 2457904.381502268800 		 238.077901323 		 24.269468195 		 134.743568843 		 63.431791653 
 2457904.381503095900 		 238.681496771 		 24.963236202 		 132.849126025 		 63.698673046 
 2457904.381503793400 		 239.304992210 		 25.669173642 		 130.879039334 		 63.945028203 
 2457904.381504533300 		 239.947936234 		 26.385678203 		 128.837753900 		 64.168036755 
 2457904.381505297500 		 240.612762774 		 27.114290847 		 126.721456884 		 64.365822765 
 2457904.381506100300 		 241.298992972 		 27.853235284 		 124.536571212 		 64.535480512 
 2457904.381506853300 		 242.005979281 		 28.600572637 		 122.291095438 		 64.674316147 
 2457904.381507751500 		 242.736225956 		 29.357635101 		 119.984069029 		 64.780336984 
 2457904.381508582300 		 243.489011774 		 30.122290300 		 117.625811894 		 64.851053393 
 2457904.381509248600 		 244.263413251 		 30.892257288 		 115.228099772 		 64.884402308 
 2457904.381510027200 		 245.061934919 		 31.668628246 		 112.792912284 		 64.878719869 
 2457904.381510894700 		 245.883523093 		 32.448933431 		 110.333891042 		 64.832493788 
 2457904.381511658000 		 246.726888582 		 33.230589412 		 107.865485281 		 64.744836444 
 2457904.381512310400 		 247.594450987 		 34.014454803 		 105.391419536 		 64.614857795 
 2457904.381513040000 		 248.484731090 		 34.797795571 		 102.926675815 		 64.442481882 
 2457904.381513885200 		 249.395987953 		 35.577822263 		 100.486022635 		 64.228351137 
 2457904.381514607900 		 250.330468856 		 36.355214569 		 98.072803197 		 63.972575823 
 2457904.381515490400 		 251.286192339 		 37.127106703 		 95.700692503 		 63.676648918 
 2457904.381516199100 		 252.260905225 		 37.890655926 		 93.382214053 		 63.342721950 
 2457904.381516946500 		 253.256613472 		 38.646463696 		 91.118408305 		 62.971789369 
 2457904.381517808000 		 254.270798562 		 39.391712613 		 88.919629341 		 62.566650589 
 2457904.381518550700 		 255.300685811 		 40.123696589 		 86.794612000 		 62.130578944 
 2457904.381519269200 		 256.348012580 		 40.843066222 		 84.741333916 		 61.665066715 
 2457904.381520111100 		 257.409754576 		 41.547249279 		 82.766211090 		 61.173698707 
 2457904.381520806300 		 258.482679334 		 42.233867756 		 80.874074949 		 60.660302174 
 2457904.381521504800 		 259.568321045 		 42.903762779 		 79.060223643 		 60.126388227 
 2457904.381522406800 		 260.663336172 		 43.554821004 		 77.327585710 		 59.575726376 
 2457904.381523084400 		 261.764258537 		 44.185181737 		 75.677837130 		 59.012115929 
 2457904.381523811700 		 262.872537312 		 44.795954340 		 74.104645312 		 58.436698743 
 2457904.381524602000 		 263.984633336 		 45.385540712 		 72.608648685 		 57.853013727 
 2457904.381525513700 		 265.096971598 		 45.952617769 		 71.189616511 		 57.264491389 
 2457904.381526271800 		 266.210996614 		 46.498547065 		 69.840676510 		 56.671730281 
 2457904.381527043400 		 267.323165870 		 47.022260690 		 68.561180699 		 56.077793415 
 2457904.381527672500 		 268.429990592 		 47.522958629 		 67.349920546 		 55.485559708 
 2457904.381528466000 		 269.533025541 		 48.002206216 		 66.200202322 		 54.895046437 
 2457904.381529268800 		 270.628908648 		 48.459413720 		 65.110804835 		 54.308750774 
 2457904.381530037600 		 271.714407851 		 48.894229396 		 64.080158846 		 53.728959027 
 2457904.381530809700 		 272.791273674 		 49.308338197 		 63.102144956 		 53.155170452 
 2457904.381531683700 		 273.856465492 		 49.701533554 		 62.175397884 		 52.589332544 
 2457904.381532345000 		 274.907126355 		 50.073805061 		 61.298337484 		 52.033186478 
 2457904.381533097900 		 275.945241702 		 50.426862829 		 60.465578045 		 51.485826550 
 2457904.381533963600 		 276.968173833 		 50.760773814 		 59.675833118 		 50.948723934 
 2457904.381534646700 		 277.973497350 		 51.075757205 		 58.927680400 		 50.423164452 
 2457904.381535448600 		 278.963424305 		 51.373464373 		 58.216485013 		 49.907961902 
 2457904.381536220700 		 279.935742777 		 51.654133770 		 57.541134891 		 49.404205151 
 2457904.381536939600 		 280.888459931 		 51.918116564 		 56.900427602 		 48.912824714 
 2457904.381537719200 		 281.823969959 		 52.166943678 		 56.290423733 		 48.432466766 
 2457904.381538590000 		 282.740464156 		 52.400942947 		 55.710210921 		 47.963930010 
 2457904.381539391400 		 283.636344009 		 52.620522864 		 55.158812350 		 47.507881694 
 2457904.381540114500 		 284.514121703 		 52.827057106 		 54.632899301 		 47.062891281 
 2457904.381540922000 		 285.372341579 		 53.020904175 		 54.131749792 		 46.629546446 
 2457904.381541721500 		 286.209740126 		 53.202479062 		 53.654592304 		 46.208327226 
 2457904.381542478200 		 287.028879057 		 53.372983158 		 53.198618252 		 45.797793304 
 2457904.381543115700 		 287.828594217 		 53.532768113 		 52.763272268 		 45.398383922 
 2457904.381543877100 		 288.607891710 		 53.682224796 		 52.347958319 		 45.010450435 
 2457904.381544679400 		 289.369320810 		 53.822383337 		 51.950303128 		 44.632588207 
 2457904.381545426300 		 290.111947574 		 53.953567525 		 51.569890282 		 44.265134792 
 2457904.381546216600 		 290.834986147 		 54.076128480 		 51.206268347 		 43.908355637 
 2457904.381547175800 		 291.540923579 		 54.190936303 		 50.857424873 		 43.560910062 
 2457904.381547908800 		 292.229001740 		 54.298277412 		 50.523055948 		 43.223067376 
 2457904.381548698100 		 292.898590138 		 54.398457580 		 50.202826537 		 42.895037152 
 2457904.381549302000 		 293.552077566 		 54.492203482 		 49.895021963 		 42.575558205 
 2457904.381550180300 		 294.188836931 		 54.579761927 		 49.599427617 		 42.264854743 
 2457904.381550987700 		 294.808350899 		 54.661393784 		 49.315800736 		 41.963100858 
 2457904.381551806300 		 295.412886748 		 54.737700857 		 49.042672138 		 41.669121547 
 2457904.381552451800 		 296.001913467 		 54.808892242 		 48.779897131 		 41.383111483 
 2457904.381553137200 		 296.574994661 		 54.875187574 		 48.527305323 		 41.105222730 
